timestamp,open,high,low,close,volume
2022-01-01 00:00:00,1.0008082337950481,1.000720456895076,0.998691825890038,1.0,1464571.4883923477
2022-01-01 01:00:00,0.9992777308406197,1.0005820576232876,0.9985741757926146,0.9997234713976576,3212670.375612927
2022-01-01 02:00:00,1.0012862416644304,1.0027171295791322,1.000723178464235,1.0010216137598824,530818.5744472027
2022-01-01 03:00:00,1.0034890392447158,1.0061046242202631,1.0026918536317622,1.0040574573350998,3470610.1298626866
2022-01-01 04:00:00,1.005037734998209,1.0050039854944741,1.0016481057333455,1.0035485760123022,4348172.597790352
2022-01-01 05:00:00,1.0038398265757147,1.003090001866706,1.001551339178661,1.0030448163382808,3451587.8349294956
2022-01-01 06:00:00,1.0057081456965995,1.0071753736201845,1.0059300792174641,1.0061727938059128,1014118.8744052722
2022-01-01 07:00:00,1.0076990116831757,1.0080097757604523,1.007015404509834,1.0076459353261595,17750165.53033439
2022-01-01 08:00:00,1.0060129907921338,1.0069765616119388,1.0059791606666353,1.006630527201028,7843223.888698935
2022-01-01 09:00:00,1.0074357502706883,1.0082035964922162,1.0060614265836507,1.0076493420161898,2654187.7112996224
2022-01-01 10:00:00,1.0068997809635634,1.0074550674994909,1.0065443480928322,1.0066460132104031,2617928.33801886
2022-01-01 11:00:00,1.0061551219640013,1.0059769243977457,1.0054118930588296,1.0056480935711585,1080335.4052912267
2022-01-01 12:00:00,1.0053325052273838,1.0071103363091052,1.0058251301415506,1.006075537178579,1284353.7730336566
2022-01-01 13:00:00,1.0017390867844456,1.0032726919410566,1.0019863948517418,1.0021882213174778,29071887.66357796
2022-01-01 14:00:00,0.9992815626601289,0.998721834012603,0.9966359581076817,0.9987165034392769,1909815.042163354
2022-01-01 15:00:00,0.9983991111065847,0.9984407332706744,0.9973434119091471,0.9976047633464021,206512360.2070779
2022-01-01 16:00:00,0.9951391772213315,0.9965980710518851,0.9952547792031752,0.9956030534722693,574083.3804833356
2022-01-01 17:00:00,0.9968496307239663,0.9967363064509985,0.9951304032998202,0.9962755176027371,5683980.924270744
2022-01-01 18:00:00,0.9937553587835665,0.9948901067136231,0.9940862920007623,0.9944967142756673,4589630.971147555
2022-01-01 19:00:00,0.9915486390971336,0.9926238475086088,0.9910688077509167,0.9917271397302401,3451707.5834484063
2022-01-01 20:00:00,0.9940545210576066,0.9954105321098996,0.993630855742843,0.9947411658707809,300103.7115291904
2022-01-01 21:00:00,0.9940987600635091,0.9960936106848489,0.9937121170861984,0.9943422016111,417967.7316581228
2022-01-01 22:00:00,0.995679399376776,0.9946185069018645,0.9944070977762809,0.9945338360043648,4383502.935985157
2022-01-01 23:00:00,0.99170606070568,0.9932786269661003,0.9915695779590311,0.9917390012718943,703557.8814531941
2022-01-02 00:00:00,0.990563686929895,0.9919275292781415,0.9906607651313561,0.990732845810125,20046703.2346871
2022-01-02 01:00:00,0.9907084978892846,0.991091006168323,0.9909401754878825,0.9910473625314434,2336203.1929955743
2022-01-02 02:00:00,0.98865501090412,0.9889747270226104,0.9875672513104781,0.9888349017512843,4792247.287575596
2022-01-02 03:00:00,0.9892128440942984,0.9916676054554139,0.9886253092212616,0.9896979487704628,3076554.5428405125
2022-01-02 04:00:00,0.9886817741074582,0.9896381912405348,0.9878467809491948,0.9885996919029205,2951146.090095689
2022-01-02 05:00:00,0.98811075109508,0.9881697696836087,0.9861010975038345,0.9881303074843047,31997448.958578497
2022-01-02 06:00:00,0.9867711465682222,0.9881050125920849,0.9843893528097261,0.9870455911850029,16626445.441300644
2022-01-02 07:00:00,0.9905525303163806,0.9913723464953842,0.9904196330678448,0.9908796916421708,4120475.964878003
2022-01-02 08:00:00,0.9910536019717004,0.9926278723063425,0.9909326276571588,0.9909439002762732,8997289.116897574
2022-01-02 09:00:00,0.9884814442756695,0.9900553756387547,0.9882468099416377,0.9889190394155987,18994713.84793029
2022-01-02 10:00:00,0.9905308576897446,0.9912619812697169,0.9897451881209967,0.9906749388456491,1333425.1391700315
2022-01-02 11:00:00,0.9880557709983944,0.9887194095162649,0.9866093425168873,0.9883265021572505,317285.4953115877
2022-01-02 12:00:00,0.9875373066361056,0.9888851357520457,0.9885496357136032,0.9888609643256875,7493382.6644071415
2022-01-02 13:00:00,0.9855690694538086,0.9855724510578628,0.9841589873808293,0.9850530144346711,21188495.53360812
2022-01-02 14:00:00,0.9814465211508757,0.9837061325744708,0.9817721758502232,0.9825461121925275,249689.9181948915
2022-01-02 15:00:00,0.9820534036980025,0.9847706960501441,0.9823622436560998,0.9831143735423405,1316552.3378726377
2022-01-02 16:00:00,0.9852973651203609,0.9866850084620316,0.9845399178883764,0.984760162966908,2275891.412381205
2022-01-02 17:00:00,0.9845902191098399,0.9853024025973781,0.9838976980844027,0.9852552978996189,748832.405322674
2022-01-02 18:00:00,0.9839255584487395,0.9875945544864597,0.9836513813105009,0.9851714483558461,2631518.6541673546
2022-01-02 19:00:00,0.9855199518094576,0.985116554412659,0.9845586905007365,0.9847175264811091,615241.3530344213
2022-01-02 20:00:00,0.9815304956803541,0.9823137392294196,0.9816268109447543,0.9819133072355632,2025585.5171756684
2022-01-02 21:00:00,0.9813833252568128,0.9820863748101928,0.9806444704063815,0.9806544857464182,9332847.185301753
2022-01-02 22:00:00,0.9793775007433208,0.9803856678072573,0.979076029953017,0.9799266633470344,146644.79113757188
2022-01-02 23:00:00,0.9812555522734738,0.9836231902248813,0.98074381513634,0.9822416411660019,675595.2914379818
